date,part_id,sex,time,weather,irrad_a,irrad_b,distance_m,treatment,colour,lightness,order,side,detected
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,5,BL,B,low,19,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,2,G,G,high,20,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,2,Y,Y,high,21,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,3,BL,B,low,22,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,4,GL,G,low,23,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,2,C,C,high,24,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,3,Y,Y,high,25,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,4,G,G,high,26,right,1
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,5,Y,Y,high,27,right,0
11/5/2017,p35,f,12.18,ps,i00_0063,i00_0064,2,GL,G,low,28,right,1
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,4,B,B,high,1,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,5,YL,Y,low,2,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,5,G,G,high,3,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,3,C,C,high,4,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,4,BL,B,low,5,right,1
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,3,YL,Y,low,6,right,1
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,5,C,C,high,7,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,3,B,B,high,8,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,2,Y,Y,high,9,right,1
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,5,GL,G,low,10,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,2,BL,B,low,11,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,4,C,C,high,12,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,2,B,B,high,13,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,4,YL,Y,low,14,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,3,GL,G,low,15,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,5,B,B,high,16,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,4,Y,Y,high,17,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,3,G,G,high,18,right,1
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,5,BL,B,low,19,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,2,G,G,high,20,right,1
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,2,Y,Y,high,21,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,3,BL,B,low,22,right,1
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,4,GL,G,low,23,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,2,C,C,high,24,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,3,Y,Y,high,25,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,4,G,G,high,26,right,0
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,5,Y,Y,high,27,right,1
11/5/2017,p36,f,12.23,ps,i00_0065,i00_0066,2,GL,G,low,28,right,1
11/5/2017,p37,m,12.57,su,NA,NA,4,B,B,high,1,right,0
11/5/2017,p37,m,12.57,su,NA,NA,5,YL,Y,low,2,right,0
11/5/2017,p37,m,12.57,su,NA,NA,5,G,G,high,3,right,0
11/5/2017,p37,m,12.57,su,NA,NA,3,C,C,high,4,right,0
11/5/2017,p37,m,12.57,su,NA,NA,4,BL,B,low,5,right,1
11/5/2017,p37,m,12.57,su,NA,NA,3,YL,Y,low,6,right,1
11/5/2017,p37,m,12.57,su,NA,NA,5,C,C,high,7,right,0
11/5/2017,p37,m,12.57,su,NA,NA,3,B,B,high,8,right,0
11/5/2017,p37,m,12.57,su,NA,NA,2,Y,Y,high,9,right,1
11/5/2017,p37,m,12.57,su,NA,NA,5,GL,G,low,10,right,0
11/5/2017,p37,m,12.57,su,NA,NA,2,BL,B,low,11,right,1
11/5/2017,p37,m,12.57,su,NA,NA,4,C,C,high,12,right,0
11/5/2017,p37,m,12.57,su,NA,NA,2,B,B,high,13,right,1
11/5/2017,p37,m,12.57,su,NA,NA,4,YL,Y,low,14,right,1
11/5/2017,p37,m,12.57,su,NA,NA,3,GL,G,low,15,right,1
11/5/2017,p37,m,12.57,su,NA,NA,5,B,B,high,16,right,0
11/5/2017,p37,m,12.57,su,NA,NA,4,Y,Y,high,17,right,0
11/5/2017,p37,m,12.57,su,NA,NA,3,G,G,high,18,right,1
11/5/2017,p37,m,12.57,su,NA,NA,5,BL,B,low,19,right,1
11/5/2017,p37,m,12.57,su,NA,NA,2,G,G,high,20,right,1
11/5/2017,p37,m,12.57,su,NA,NA,2,YL,Y,low,21,right,0
11/5/2017,p37,m,12.57,su,NA,NA,3,BL,B,low,22,right,1
11/5/2017,p37,m,12.57,su,NA,NA,4,GL,G,low,23,right,0
11/5/2017,p37,m,12.57,su,NA,NA,2,C,C,high,24,right,0
11/5/2017,p37,m,12.57,su,NA,NA,3,Y,Y,high,25,right,0
11/5/2017,p37,m,12.57,su,NA,NA,4,G,G,high,26,right,1
11/5/2017,p37,m,12.57,su,NA,NA,5,Y,Y,high,27,right,0
11/5/2017,p37,m,12.57,su,NA,NA,2,GL,G,low,28,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,4,B,B,high,1,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,5,YL,Y,low,2,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,5,G,G,high,3,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,3,C,C,high,4,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,4,BL,B,low,5,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,3,YL,Y,low,6,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,5,C,C,high,7,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,3,B,B,high,8,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,2,Y,Y,high,9,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,5,GL,G,low,10,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,2,BL,B,low,11,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,4,C,C,high,12,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,2,B,B,high,13,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,4,YL,Y,low,14,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,3,GL,G,low,15,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,5,B,B,high,16,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,4,Y,Y,high,17,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,3,G,G,high,18,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,5,BL,B,low,19,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,2,G,G,high,20,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,2,YL,Y,low,21,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,3,BL,B,low,22,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,4,GL,G,low,23,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,2,C,C,high,24,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,3,Y,Y,high,25,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,4,G,G,high,26,right,1
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,5,Y,Y,high,27,right,0
11/5/2017,p38,f,13.02,sh,i00_0067,i00_0068,2,GL,G,low,28,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,4,B,B,high,1,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,5,YL,Y,low,2,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,5,G,G,high,3,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,3,C,C,high,4,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,4,BL,B,low,5,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,3,YL,Y,low,6,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,5,C,C,high,7,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,3,B,B,high,8,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,2,Y,Y,high,9,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,5,GL,G,low,10,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,2,BL,B,low,11,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,4,C,C,high,12,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,2,B,B,high,13,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,4,YL,Y,low,14,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,3,GL,G,low,15,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,5,B,B,high,16,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,4,Y,Y,high,17,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,3,G,G,high,18,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,5,BL,B,low,19,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,2,G,G,high,20,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,2,YL,Y,low,21,right,1
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,3,BL,B,low,22,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,4,GL,G,low,23,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,2,C,C,high,24,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,3,Y,Y,high,25,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,4,G,G,high,26,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,5,Y,Y,high,27,right,0
11/5/2017,p39,m,13.26,sh,i00_0069,i00_0070,2,GL,G,low,28,right,1
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,4,B,B,high,1,right,1
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,5,YL,Y,low,2,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,5,G,G,high,3,right,1
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,3,C,C,high,4,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,4,BL,B,low,5,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,3,YL,Y,low,6,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,5,C,C,high,7,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,3,B,B,high,8,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,2,Y,Y,high,9,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,5,GL,G,low,10,right,1
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,2,BL,B,low,11,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,4,C,C,high,12,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,2,B,B,high,13,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,4,YL,Y,low,14,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,3,GL,G,low,15,right,1
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,5,B,B,high,16,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,4,Y,Y,high,17,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,3,G,G,high,18,right,1
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,5,BL,B,low,19,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,2,G,G,high,20,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,2,YL,Y,low,21,right,1
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,3,BL,B,low,22,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,4,GL,G,low,23,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,2,C,C,high,24,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,3,Y,Y,high,25,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,4,G,G,high,26,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,5,Y,Y,high,27,right,0
11/5/2017,p40,m,13.39,sh,i00_0073,i00_0074,2,GL,G,low,28,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,4,B,B,high,1,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,5,YL,Y,low,2,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,5,G,G,high,3,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,3,C,C,high,4,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,4,BL,B,low,5,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,3,YL,Y,low,6,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,5,C,C,high,7,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,3,B,B,high,8,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,2,Y,Y,high,9,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,5,GL,G,low,10,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,2,BL,B,low,11,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,4,C,C,high,12,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,2,B,B,high,13,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,4,YL,Y,low,14,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,3,GL,G,low,15,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,5,B,B,high,16,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,4,Y,Y,high,17,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,3,G,G,high,18,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,5,BL,B,low,19,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,2,G,G,high,20,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,2,YL,Y,low,21,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,3,BL,B,low,22,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,4,GL,G,low,23,right,1
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,2,C,C,high,24,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,3,Y,Y,high,25,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,4,G,G,high,26,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,5,Y,Y,high,27,right,0
11/5/2017,p41,f,13.43,ps,i00_0075,i00_0076,2,GL,G,low,28,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,4,B,B,high,1,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,5,YL,Y,low,2,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,5,G,G,high,3,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,3,C,C,high,4,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,4,BL,B,low,5,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,3,YL,Y,low,6,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,5,C,C,high,7,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,3,B,B,high,8,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,2,Y,Y,high,9,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,5,GL,G,low,10,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,2,BL,B,low,11,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,4,C,C,high,12,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,2,B,B,high,13,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,4,YL,Y,low,14,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,3,GL,G,low,15,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,5,B,B,high,16,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,4,Y,Y,high,17,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,3,G,G,high,18,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,5,BL,B,low,19,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,2,G,G,high,20,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,2,YL,Y,low,21,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,3,BL,B,low,22,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,4,GL,G,low,23,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,2,C,C,high,24,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,3,Y,Y,high,25,right,1
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,4,G,G,high,26,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,5,Y,Y,high,27,right,0
11/5/2017,p42,f,13.47,sh,i00_0077,i00_0078,2,GL,G,low,28,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,4,B,B,high,1,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,5,YL,Y,low,2,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,5,G,G,high,3,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,3,C,C,high,4,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,4,BL,B,low,5,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,3,YL,Y,low,6,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,5,C,C,high,7,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,3,B,B,high,8,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,2,Y,Y,high,9,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,5,GL,G,low,10,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,2,BL,B,low,11,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,4,C,C,high,12,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,2,B,B,high,13,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,4,YL,Y,low,14,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,3,GL,G,low,15,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,5,B,B,high,16,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,4,Y,Y,high,17,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,3,G,G,high,18,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,5,BL,B,low,19,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,2,G,G,high,20,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,2,YL,Y,low,21,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,3,BL,B,low,22,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,4,GL,G,low,23,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,2,C,C,high,24,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,3,Y,Y,high,25,right,1
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,4,G,G,high,26,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,5,Y,Y,high,27,right,0
11/5/2017,p43,f,13.53,sh,i00_0079,i00_0080,2,GL,G,low,28,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,5,G,G,high,1,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,5,Y,Y,high,2,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,4,B,B,high,3,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,4,GL,G,low,4,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,2,BL,B,low,5,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,4,YL,Y,low,6,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,2,GL,G,low,7,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,3,C,C,high,8,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,4,B,B,high,9,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,4,G,G,high,10,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,2,C,C,high,11,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,2,Y,Y,high,12,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,3,GL,G,low,13,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,5,YL,Y,low,14,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,2,BL,B,low,15,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,3,C,C,high,16,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,2,YL,Y,low,17,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,2,G,G,high,18,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,3,B,B,high,19,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,5,YL,Y,low,20,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,3,G,G,high,21,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,4,BL,B,low,22,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,5,C,C,high,23,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,5,Y,Y,high,24,right,0
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,5,GL,G,low,25,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,3,BL,B,low,26,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,4,Y,Y,high,27,right,1
12/5/2017,p44,m,11.42,ps,i00_0084,i00_0085,3,B,B,high,28,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,5,G,G,high,1,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,5,Y,Y,high,2,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,4,B,B,high,3,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,4,GL,G,low,4,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,2,BL,B,low,5,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,4,YL,Y,low,6,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,2,GL,G,low,7,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,3,C,C,high,8,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,4,B,B,high,9,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,4,G,G,high,10,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,2,C,C,high,11,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,2,Y,Y,high,12,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,3,GL,G,low,13,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,5,YL,Y,low,14,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,2,BL,B,low,15,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,3,C,C,high,16,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,2,YL,Y,low,17,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,2,G,G,high,18,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,3,B,B,high,19,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,5,YL,Y,low,20,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,3,G,G,high,21,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,4,BL,B,low,22,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,5,C,C,high,23,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,5,Y,Y,high,24,right,0
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,5,GL,G,low,25,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,3,BL,B,low,26,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,4,Y,Y,high,27,right,1
12/5/2017,p45,f,11.45,sh,i00_0086,i00_0087,3,B,B,high,28,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,5,G,G,high,1,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,5,Y,Y,high,2,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,4,B,B,high,3,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,4,GL,G,low,4,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,2,BL,B,low,5,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,4,YL,Y,low,6,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,2,GL,G,low,7,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,3,C,C,high,8,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,4,B,B,high,9,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,4,G,G,high,10,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,2,C,C,high,11,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,2,Y,Y,high,12,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,3,GL,G,low,13,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,5,YL,Y,low,14,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,2,BL,B,low,15,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,3,C,C,high,16,right,0
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,2,YL,Y,low,17,right,1
12/5/2017,p46,f,12.08,su,i00_0089,i00_0090,2,G,G,high,18,right,1
